companion_problem_id	semantic_unit_id	representative_problem_id	thematic_section	related_chapters	atlas_editorial_status	source_problem_ids	statement_source_file	statement_line_range	statement_status	solution_status	primary_solution_id	primary_solution_source_file	primary_solution_line_range	distinct_solution_variants	alternate_solution_ids	figure_requirement	figure_status	migration_status	notes
CP-II-0139	SEM-3EE85F862DE4	IMP-DL-873C6F4098-P097	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P097;IMP-M2-CFC28ED568-P097	Downloads/theory-of-analysis-II.tex	L3550-L3563	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-873C6F4098-S026	Downloads/theory-of-analysis-II.tex	L3564-L3573	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0140	SEM-3EF63326981B	IMP-DL-873C6F4098-P043	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P043;IMP-M2-CFC28ED568-P043	Downloads/theory-of-analysis-II.tex	L1380-L1382	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0141	SEM-3F09880F3B4C	IMP-DL-183AD43C4C-R000718-3F09880F	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-183AD43C4C-R000718-3F09880F;IMP-DL-20E278E436-R000660-3F09880F;IMP-M2-1895C43FC6-R000718-3F09880F;IMP-M2-50B0B212DD-R000660-3F09880F	Downloads/theory-of-real-analysis.tex	L718-L747	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S016	Downloads/theory-of-real-analysis.tex	L748-L794	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0142	SEM-3F9A051E058C	IMP-DL-2370D81D66-P055	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P055;IMP-M2-D036BAB254-P055	Downloads/theory-of-analysis-FD.tex	L4781-L4782	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0143	SEM-3FC77973B3DB	IMP-DL-3CA1CB77F7-P039	Approximation	II/20--II/25	READY_FOR_COMPANION_MIGRATION	IMP-DL-3CA1CB77F7-P039;IMP-DL-3CA1CB77F7-R004674-3FC77973;IMP-M2-F08D4144EA-P039;IMP-M2-F08D4144EA-R004674-3FC77973	Downloads/theory-of-analysis-numbers.tex	L4674-L4676	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-3CA1CB77F7-S016	Downloads/theory-of-analysis-numbers.tex	L4678-L4709	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0144	SEM-3FF2E0E54A5B	IMP-DL-183AD43C4C-R001724-3FF2E0E5	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-183AD43C4C-R001724-3FF2E0E5;IMP-DL-20E278E436-R001666-3FF2E0E5;IMP-M2-1895C43FC6-R001724-3FF2E0E5;IMP-M2-50B0B212DD-R001666-3FF2E0E5	Downloads/theory-of-real-analysis.tex	L1724-L1726	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S040	Downloads/theory-of-real-analysis.tex	L1727-L1737	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0145	SEM-3FFF8E756FF5	IMP-DL-316AE183C3-P040	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-316AE183C3-P040;IMP-M2-303BB87ACE-P040	Downloads/theory-of-analysis-functions.tex	L2421-L2421	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0146	SEM-400923D02F5C	IMP-DL-873C6F4098-P044	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P044;IMP-M2-CFC28ED568-P044	Downloads/theory-of-analysis-II.tex	L1383-L1408	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0147	SEM-404E62EDE2D4	IMP-DL-3CA1CB77F7-P048	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-3CA1CB77F7-P048;IMP-DL-3CA1CB77F7-R005411-404E62ED;IMP-M2-F08D4144EA-P048;IMP-M2-F08D4144EA-R005411-404E62ED	Downloads/theory-of-analysis-numbers.tex	L5411-L5414	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-3CA1CB77F7-S024	Downloads/theory-of-analysis-numbers.tex	L5416-L5430	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0148	SEM-4085A8AA9ED5	IMP-DL-2370D81D66-P068	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P068;IMP-M2-D036BAB254-P068	Downloads/theory-of-analysis-FD.tex	L5443-L5443	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0149	SEM-40B1E89C3A41	IMP-DL-EAE0F59552-P010	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-EAE0F59552-P010;IMP-DL-EAE0F59552-R000547-40B1E89C;IMP-M2-7EA9DA1D72-P010;IMP-M2-7EA9DA1D72-R000547-40B1E89C	Downloads/theory-of-analysis-topology.tex	L547-L559	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0150	SEM-40DC2A7B1B05	IMP-DL-11EDF39EA7-P040	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-11EDF39EA7-P040;IMP-M2-68556E3D88-P040	Downloads/theory-of-analysis-FD2.tex	L5653-L5662	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0151	SEM-419CCE238399	IMP-DL-316AE183C3-P046	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P046;IMP-M2-303BB87ACE-P046	Downloads/theory-of-analysis-functions.tex	L2547-L2548	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0152	SEM-419D62D6DA4C	IMP-DL-873C6F4098-P006	Sequences of Functions	II/11--II/15	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P006;IMP-M2-CFC28ED568-P006	Downloads/theory-of-analysis-II.tex	L343-L454	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0153	SEM-41DE55B8CD75	IMP-DL-117191C0EC-P001	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-117191C0EC-P001;IMP-M2-40A546CAA2-P001	Downloads/theory-of-analysis-topics.tex	L277-L474	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0154	SEM-41F7BD44BC2B	IMP-DL-316AE183C3-P067	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P067;IMP-M2-303BB87ACE-P067	Downloads/theory-of-analysis-functions.tex	L3489-L3490	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0155	SEM-42167B9CB160	IMP-DL-EAE0F59552-PSR002479-42167B9C	Sequences of Functions	II/11--II/15	READY_FOR_COMPANION_MIGRATION	IMP-DL-EAE0F59552-PSR002479-42167B9C;IMP-M2-7EA9DA1D72-PSR002479-42167B9C	Downloads/theory-of-analysis-topology.tex	L2479-L2978	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0156	SEM-4238FFF50153	IMP-DL-183AD43C4C-R001154-4238FFF5	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-183AD43C4C-R001154-4238FFF5;IMP-DL-20E278E436-R001096-4238FFF5;IMP-M2-1895C43FC6-R001154-4238FFF5;IMP-M2-50B0B212DD-R001096-4238FFF5	Downloads/theory-of-real-analysis.tex	L1154-L1160	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S027	Downloads/theory-of-real-analysis.tex	L1161-L1182	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0157	SEM-42E053A98E51	IMP-DL-316AE183C3-P076	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P076;IMP-M2-303BB87ACE-P076	Downloads/theory-of-analysis-functions.tex	L3530-L3531	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0158	SEM-42F4EACA95A3	IMP-DL-E532B44856-P024	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-E532B44856-P024;IMP-M2-C037D998D4-P024	Downloads/theory-of-analysis-functions-II.tex	L2661-L2674	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0159	SEM-43311E3BDC32	IMP-DL-2370D81D66-SPR000869-43311E3B	Fixed Points and Differential Equations	II/16--II/19	READY_FOR_COMPANION_MIGRATION	IMP-DL-2370D81D66-SPR000869-43311E3B;IMP-M2-D036BAB254-SPR000869-43311E3B	Downloads/theory-of-analysis-FD.tex	L869-L951	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0160	SEM-434E260EDA12	IMP-DL-E532B44856-P015	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-E532B44856-P015;IMP-M2-C037D998D4-P015	Downloads/theory-of-analysis-functions-II.tex	L2270-L2273	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-E532B44856-S004	Downloads/theory-of-analysis-functions-II.tex	L2274-L2309	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0161	SEM-4354068C61F4	IMP-DL-2370D81D66-P030	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P030;IMP-M2-D036BAB254-P030	Downloads/theory-of-analysis-FD.tex	L4263-L4276	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0162	SEM-435D6C0E7F03	IMP-DL-873C6F4098-P067	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P067;IMP-M2-CFC28ED568-P067	Downloads/theory-of-analysis-II.tex	L2369-L2374	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-873C6F4098-S013	Downloads/theory-of-analysis-II.tex	L2375-L2395	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0163	SEM-4454A0989B4E	IMP-DL-15679DEE8D-P028	Approximation	II/20--II/25	READY_FOR_COMPANION_MIGRATION	IMP-DL-15679DEE8D-P028;IMP-DL-15679DEE8D-R003724-4454A098;IMP-DL-3CA1CB77F7-P028;IMP-DL-3CA1CB77F7-R003727-4454A098;IMP-DL-E0A96454A5-P028;IMP-DL-E0A96454A5-R003724-4454A098;IMP-M2-1D2863B81A-P028;IMP-M2-1D2863B81A-R003724-4454A098;IMP-M2-D47CB97304-P028;IMP-M2-D47CB97304-R003724-4454A098;IMP-M2-F08D4144EA-P028;IMP-M2-F08D4144EA-R003727-4454A098	Downloads/theory-of-analysis - Copy.tex	L3724-L3728	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0164	SEM-44B2954F2A4F	IMP-DL-2370D81D66-P040	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P040;IMP-M2-D036BAB254-P040	Downloads/theory-of-analysis-FD.tex	L4563-L4563	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0165	SEM-44B985BC8A03	IMP-DL-316AE183C3-P036	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P036;IMP-M2-303BB87ACE-P036	Downloads/theory-of-analysis-functions.tex	L2258-L2261	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0166	SEM-469E0D1924A5	IMP-DL-2370D81D66-P081	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-2370D81D66-P081;IMP-M2-D036BAB254-P081	Downloads/theory-of-analysis-FD.tex	L6169-L6184	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0167	SEM-47048A6FAE05	IMP-DL-117191C0EC-P045	Sequences of Functions	II/11--II/15	READY_FOR_COMPANION_MIGRATION	IMP-DL-117191C0EC-P045;IMP-M2-40A546CAA2-P045	Downloads/theory-of-analysis-topics.tex	L4184-L4342	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0168	SEM-47EA7F0AC3C2	IMP-DL-15679DEE8D-P019	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-15679DEE8D-P019;IMP-DL-15679DEE8D-R003121-47EA7F0A;IMP-DL-3CA1CB77F7-P019;IMP-DL-3CA1CB77F7-R003124-47EA7F0A;IMP-DL-E0A96454A5-P019;IMP-DL-E0A96454A5-R003121-47EA7F0A;IMP-M2-1D2863B81A-P019;IMP-M2-1D2863B81A-R003121-47EA7F0A;IMP-M2-D47CB97304-P019;IMP-M2-D47CB97304-R003121-47EA7F0A;IMP-M2-F08D4144EA-P019;IMP-M2-F08D4144EA-R003124-47EA7F0A	Downloads/theory-of-analysis - Copy.tex	L3121-L3146	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0169	SEM-47F21A36EE3F	IMP-DL-117191C0EC-P062	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-117191C0EC-P062;IMP-M2-40A546CAA2-P062	Downloads/theory-of-analysis-topics.tex	L4945-L4949	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-117191C0EC-S031	Downloads/theory-of-analysis-topics.tex	L4950-L4954	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0170	SEM-48826DDF8FEE	IMP-DL-15679DEE8D-P027	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-15679DEE8D-P027;IMP-DL-15679DEE8D-R003633-48826DDF;IMP-DL-3CA1CB77F7-P027;IMP-DL-3CA1CB77F7-R003636-48826DDF;IMP-DL-E0A96454A5-P027;IMP-DL-E0A96454A5-R003633-48826DDF;IMP-M2-1D2863B81A-P027;IMP-M2-1D2863B81A-R003633-48826DDF;IMP-M2-D47CB97304-P027;IMP-M2-D47CB97304-R003633-48826DDF;IMP-M2-F08D4144EA-P027;IMP-M2-F08D4144EA-R003636-48826DDF	Downloads/theory-of-analysis - Copy.tex	L3633-L3636	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0171	SEM-4AAE98142612	IMP-DL-183AD43C4C-R001014-4AAE9814	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-183AD43C4C-R001014-4AAE9814;IMP-DL-20E278E436-R000956-4AAE9814;IMP-M2-1895C43FC6-R001014-4AAE9814;IMP-M2-50B0B212DD-R000956-4AAE9814	Downloads/theory-of-real-analysis.tex	L1014-L1031	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S024	Downloads/theory-of-real-analysis.tex	L1032-L1051	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0172	SEM-4B2B736E2C2E	IMP-DL-183AD43C4C-R001784-4B2B736E	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-183AD43C4C-R001784-4B2B736E;IMP-DL-20E278E436-R001726-4B2B736E;IMP-M2-1895C43FC6-R001784-4B2B736E;IMP-M2-50B0B212DD-R001726-4B2B736E	Downloads/theory-of-real-analysis.tex	L1784-L1790	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S043	Downloads/theory-of-real-analysis.tex	L1791-L1798	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0173	SEM-4BCE001CE1D2	IMP-DL-873C6F4098-P018	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P018;IMP-M2-CFC28ED568-P018	Downloads/theory-of-analysis-II.tex	L739-L741	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0174	SEM-4C4483F76CBD	IMP-DL-15679DEE8D-P021	Fixed Points and Differential Equations	II/16--II/19	READY_FOR_COMPANION_MIGRATION	IMP-DL-15679DEE8D-P021;IMP-DL-15679DEE8D-R003356-4C4483F7;IMP-DL-3CA1CB77F7-P021;IMP-DL-3CA1CB77F7-R003359-4C4483F7;IMP-DL-E0A96454A5-P021;IMP-DL-E0A96454A5-R003356-4C4483F7;IMP-M2-1D2863B81A-P021;IMP-M2-1D2863B81A-R003356-4C4483F7;IMP-M2-D47CB97304-P021;IMP-M2-D47CB97304-R003356-4C4483F7;IMP-M2-F08D4144EA-P021;IMP-M2-F08D4144EA-R003359-4C4483F7	Downloads/theory-of-analysis - Copy.tex	L3356-L3366	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0175	SEM-4C6082A82B50	IMP-DL-873C6F4098-P034	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P034;IMP-M2-CFC28ED568-P034	Downloads/theory-of-analysis-II.tex	L1109-L1121	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0176	SEM-4CAA48970752	IMP-DL-117191C0EC-P005	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-117191C0EC-P005;IMP-M2-40A546CAA2-P005	Downloads/theory-of-analysis-topics.tex	L574-L577	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0177	SEM-4D2E53ECD956	IMP-DL-117191C0EC-P061	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-117191C0EC-P061;IMP-M2-40A546CAA2-P061	Downloads/theory-of-analysis-topics.tex	L4929-L4938	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-117191C0EC-S030	Downloads/theory-of-analysis-topics.tex	L4939-L4944	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0178	SEM-4DAAC86D67D3	IMP-DL-2370D81D66-P079	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P079;IMP-M2-D036BAB254-P079	Downloads/theory-of-analysis-FD.tex	L6092-L6097	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0179	SEM-4DDA521D83F3	IMP-DL-316AE183C3-P021	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P021;IMP-M2-303BB87ACE-P021	Downloads/theory-of-analysis-functions.tex	L2064-L2064	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0180	SEM-4E13AE6414C5	IMP-DL-E532B44856-P007	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-E532B44856-P007;IMP-M2-C037D998D4-P007	Downloads/theory-of-analysis-functions-II.tex	L1214-L1253	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0181	SEM-4E27A8A6DC4A	IMP-DL-873C6F4098-P050	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P050;IMP-M2-CFC28ED568-P050	Downloads/theory-of-analysis-II.tex	L1644-L1651	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-873C6F4098-S011	Downloads/theory-of-analysis-II.tex	L1652-L1667	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0182	SEM-4E8780081E97	IMP-DL-117191C0EC-P030	Fixed Points and Differential Equations	II/16--II/19	READY_FOR_COMPANION_MIGRATION	IMP-DL-117191C0EC-P030;IMP-M2-40A546CAA2-P030	Downloads/theory-of-analysis-topics.tex	L2978-L3008	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-117191C0EC-S019	Downloads/theory-of-analysis-topics.tex	L3009-L3028	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0183	SEM-4F887665D59A	IMP-DL-316AE183C3-P028	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P028;IMP-M2-303BB87ACE-P028	Downloads/theory-of-analysis-functions.tex	L2103-L2156	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-316AE183C3-S004	Downloads/theory-of-analysis-functions.tex	L2110-L2164	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0184	SEM-4F8EDCD6FD62	IMP-DL-EAE0F59552-PSR002253-4F8EDCD6	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-EAE0F59552-PSR002253-4F8EDCD6;IMP-M2-7EA9DA1D72-PSR002253-4F8EDCD6	Downloads/theory-of-analysis-topology.tex	L2253-L2280	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-EAE0F59552-S011	Downloads/theory-of-analysis-topology.tex	L2281-L2337	1		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0185	SEM-4F95BE70D4E1	IMP-DL-873C6F4098-P049	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P049;IMP-M2-CFC28ED568-P049	Downloads/theory-of-analysis-II.tex	L1583-L1643	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0186	SEM-4F970D5E7B81	IMP-DL-2370D81D66-P054	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P054;IMP-M2-D036BAB254-P054	Downloads/theory-of-analysis-FD.tex	L4774-L4780	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0187	SEM-509B88AF5248	IMP-DL-183AD43C4C-R001096-509B88AF	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-183AD43C4C-R001096-509B88AF;IMP-DL-183AD43C4C-R001284-509B88AF;IMP-DL-20E278E436-R001038-509B88AF;IMP-DL-20E278E436-R001226-509B88AF;IMP-M2-1895C43FC6-R001096-509B88AF;IMP-M2-1895C43FC6-R001284-509B88AF;IMP-M2-50B0B212DD-R001038-509B88AF;IMP-M2-50B0B212DD-R001226-509B88AF	Downloads/theory-of-real-analysis.tex	L1096-L1121	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S032	Downloads/theory-of-real-analysis.tex	L1310-L1339	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
