volume	chapter_code	chapter_title	status	next_action	canonical_path	bytes	sha256
V	V/17	Associated Primes	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch17_associated_primes/chapter.tex	27232	7467b85271f5abc8634883691f5e13f80c050e85d8ed67890682a84a46f0aefb
V	V/18	Completion and I-Adic Topology	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch18_completion_and_i_adic_topology/chapter.tex	28475	c107a8c1736112c91a0f231f43ec651db4a6ce0aecde47d9fc5d68df731ddfd9
V	V/19	Integral Dependence	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch19_integral_dependence/chapter.tex	27067	d5251cb2f71bfe0d8238652ae32bb4a6f5e427d769bb0f7457088029af3b95f7
V	V/20	Integral Closure and Normalization	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch20_integral_closure_and_normalization/chapter.tex	27007	322566569e783e0d81c12395257d5661b11c07cc34b36a4395b51e5b1b148a2d
V	V/21	Valuation Rings	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch21_valuation_rings/chapter.tex	26353	2b8117ecc0377a3e380cfdd36ad97361fc82aba9947e115b480137d8c9ace31b
V	V/22	Chain Complexes	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch22_chain_complexes/chapter.tex	26271	e109afe3d02b8b641cb12754b576300de3edea6f9a727e4d7e8fcaa79075b4d8
V	V/23	Free Resolutions	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch23_free_resolutions/chapter.tex	26390	8b0e15365835f8578709ea0d8338977c29efe732175e24fcd5837d2d1adfec59
V	V/24	Syzygies	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch24_syzygies/chapter.tex	28348	ae176f09af3a7cfd99f1d88ebf0b02ba67553787e680c76527b0eff889fd40b8
V	V/25	Minimal Resolutions	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch25_minimal_resolutions/chapter.tex	30735	3bfeced228ca02af4d3ce16ea2b8c162ae311bff2f4a7b880d82d8300ee83f7b
V	V/26	The Tor Functor	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch26_the_tor_functor/chapter.tex	25537	1fe08c73b91275563183ef3ad523a006e3dbc15b46d6f3dee03f85a3fdf25455
V	V/27	The Ext Functor	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch27_the_ext_functor/chapter.tex	26244	a13bbdcbebc1c15b4e14d75ba20163f5ab1f950849092c750151790d80c8e37c
V	V/28	Derived-Functor Viewpoint	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch28_derived_functor_viewpoint/chapter.tex	29599	ecf282090b2c40915ee72b20a170a87a2d527d523fcc9d5e1ec6ff3c9f5e52d5
VI	VI/01	Algebraic Sets	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch01_algebraic_sets/chapter.tex	28030	5bba8d30153d4ecc5cdb3be6878a45287bbe43bab8411357f47f631b9e59b6ec
VI	VI/02	The Zariski Topology	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch02_zariski_topology/chapter.tex	26219	2b866925d0a4b84bad655cfaa94ff87432c56c4ff5f2547c69d299ba44a75409
VI	VI/03	Coordinate Rings	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch03_coordinate_rings/chapter.tex	23744	8e627bc86526beed2d26ab66117eecb47910f3a3fb7fc9b4d885cb9de58a2c60
VI	VI/04	Morphisms of Affine Algebraic Sets	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch04_morphisms_affine_algebraic_sets/chapter.tex	33006	998d8363d41bef04be441911e5c9a7f7fb79c1cc9ca39eaa9b912263e18d0442
VI	VI/05	Irreducibility, Components and Connectedness	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch05_irreducibility_components/chapter.tex	30000	9934474761c67b31b6c6de814fc1248ddb42a49b8f50184df495ecb0683b20d6
VI	VI/06	Prime Ideals as Geometric Points	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch06_prime_ideals_geometric_points/chapter.tex	25828	16c0bd9752ed3dc8ea57b732db97b5e7e3baa51cc78f08488568eb96b56c6abb
VI	VI/07	The Spectrum of a Ring	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch07_spectrum_of_a_ring/chapter.tex	20542	7037e4f182ba2429238567e779df6e50d807ca385e48e140692344d901e882df
VI	VI/08	Basic Open Sets D(f)	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch08_basic_open_sets/chapter.tex	20552	7a5c00a40638731007bb4b1bfd28ffc6c998f1cb961814377e695b601e287f2b
VI	VI/09	Generic and Closed Points	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch09_generic_closed_points/chapter.tex	24639	008830198feeef14cca769bb73579ba305d0af179fe23f5e1415ac24f0a178a3
VI	VI/10	Reduced and Nonreduced Geometry	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch10_reduced_nonreduced_geometry/chapter.tex	27487	f17c3f7a7478533b56e14a82da179c350cda6f02f8c7839c97a6a61a54239d49
VI	VI/11	Local Rings and Residue Fields	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch11_local_rings_residue_fields/chapter.tex	26288	1913d506a6df2f05badea8d87f0eef913a420e8bef1e70f08372292a0560fee3
VI	VI/12	Presheaves	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch12_presheaves/chapter.tex	23445	b69f245645efb86e665be184b654281acf337472c50b82726692ebaafe96df63
VI	VI/13	Sheaves and Stalks	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch13_sheaves_stalks/chapter.tex	24392	2ea94abbcfac4b252be8cf4c0b2f2dfb8067cd27752416ebd1f6bc3b0ca3e3d1
VI	VI/14	Sheafification	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch14_sheafification/chapter.tex	27193	4af201e4326ab40766b363cc8c01578ed0bc8048e1d0d68664ee51ba055b6e7d
VI	VI/15	Kernels, Images and Quotients of Sheaves	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch15_kernels_images_quotients/chapter.tex	20765	141a37c1a1fd0b0d1d1f4e5ecf3323cf23d252e3b84d29fe3e5aecf5eccaea3b
VI	VI/16	Exact Sequences of Sheaves	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch16_exact_sequences_sheaves/chapter.tex	17924	d8762f71651c9b9fd3a7201fcac7a9a7f3ed2bdc9c0cff69a6be375784dda279
VI	VI/17	The Structure Sheaf	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch17_structure_sheaf/chapter.tex	19432	909dc6bf8880313f0a79df5284d01c74289c4ee258735f1b604a66dbdbf361fe
VI	VI/18	Affine Schemes	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch18_affine_schemes/chapter.tex	19756	50c088342db4f987e6154fc96850ade08828e1e9b15bd781239424f3c3dec0fd
VI	VI/19	Morphisms of Affine Schemes	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch19_morphisms_affine_schemes/chapter.tex	21563	b5dd8bfbcbb845540d059aab9727870cdbaeec97aa8c395e9b6c9fffafbb55ab
VI	VI/20	Gluing Affine Schemes	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch20_gluing_affine_schemes/chapter.tex	19936	c83ed02eda8a1a910c8d01aa3aeee1f2012fc2d4cc1c0d6c7554f422f6501253
VI	VI/21	Schemes and Their Points	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch21_schemes_and_points/chapter.tex	18146	831e7998579d29c50714f53d5b3f57183801e785d3b9f851990c323b22c5ec38
VI	VI/22	Open and Closed Subschemes	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch22_open_closed_subschemes/chapter.tex	16790	dcaeeb46dddb58c37c88c7cc8f58b9dbcd39f9f0d62840223fb06c00c2862704
VI	VI/23	Fiber Products	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/chapter.tex	17424	491c54e343fc26eb47697806db2341232569d7622adadf0b8f1ffbcd5b63aca4
VI	VI/24	Base Change	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch24_base_change/chapter.tex	16583	9d9692e53403da7cea6c3245c4dc3e77a510934e1eeeaa55ecc59c87b5a26f9e
VI	VI/25	Fibers and Geometric Fibers	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/chapter.tex	17160	597ba477ba58cfc7859ffd0d498764ba64edee7ac2f492ee5f0b7a117fd0504f
VI	VI/26	Finite-Type and Noetherian Morphisms	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch26_finite_type_noetherian_morphisms/chapter.tex	18602	1658390bde176949bd4670fd107dbafd9f2455e799ab4e4e9df5d461c629ac56
VI	VI/27	Integral Schemes and Function Fields	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch27_integral_schemes_function_fields/chapter.tex	17948	742236aa0c80d6381a345e6016c40271034d893535bbf249eb34049da8849bcc
VI	VI/28	Normalization	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch28_normalization/chapter.tex	16981	d6fe92e84f029cb2a623d2170023faa37a09eaadda939a999e52a98f65e74eb5
VI	VI/29	Krull Dimension	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch29_krull_dimension/chapter.tex	16325	0050c12126f05481cc39d0b5107e74c39ce12cabe603ce78dd876ef011ea423f
VI	VI/30	Dimension of Schemes	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch30_dimension_of_schemes/chapter.tex	17242	80cb6ab9563c869eba25398e00401c7c53567c31aa2a7013d96c94fe01aca19c
VI	VI/31	Codimension	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch31_codimension/chapter.tex	20860	67f165cb1293f4e7a22089aba1328e1165b8467b5a3682094530683359d28be7
VI	VI/32	Tangent Spaces and Local Geometry	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/chapter.tex	23795	490123a00b1d4f7105b2d43c467cab6aa6c0500f8993cef5af9442db85f0d339
VI	VI/33	Graded Rings	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/chapter.tex	22336	7e2d30fb2a3a65dcb83bd787912e9dea559a62f7465b2e320dd46a5ead9ca054
VI	VI/34	Proj	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/chapter.tex	20957	5b27af330d1ab83a1938fc19c7891d0c4c9a7203bb84e699c1df6e6629954b48
VI	VI/35	Projective Space	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch35_proj/chapter.tex	26058	695a454ed10116c168453909a916d596c6f220163c7b4be1772f83867fdc0510
VI	VI/36	Projective Schemes	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch36_projective_space/chapter.tex	25689	53d1e8a327f46872a0fe47aa5e835f2579f6d6e00b3abb598c5ce08cb41d4a7c
VI	VI/37	Projective Morphisms and Closed Embeddings	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/chapter.tex	25615	aa076f400c490323fd92d95f530ef44e898087fd088c8c18be792c35690e1bc0
VI	VI/38	Coherent and Quasi-Coherent Sheaves	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/chapter.tex	29882	4c366f658f3cf6db0e1782745bd88d672ed3c20567ab69f51409c598d334e353
VI	VI/39	Weil Divisors	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/chapter.tex	39828	c007f8e76ef4f01cd1c4813c8dc89e71abf7b94a17243680087ccf090194162e
VI	VI/40	Cartier Divisors	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/chapter.tex	42042	b86a1f995a71acdd7d2919245ddd56a1b1ea14df8304e6cc680f0bcc93a748d8
VI	VI/41	Divisor Class Groups	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/chapter.tex	42356	e81b07a1837d5bd99c32bf74737e3f6da89dfad6235351e0f85f2427637a539c
VI	VI/42	Line Bundles and Picard Groups	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/chapter.tex	41057	ac1165cd834f010e89b1cb6967cf1c1337f6a9fe69cdb15bbb846fb08f9b1698
VI	VI/43	Plane Cubics	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/chapter.tex	41297	919704ade2ba601fa6aaca73499ffc3a700f83fc260a9d03567badd11b372276
VI	VI/44	Cremona Transformations	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/chapter.tex	41626	58ca8716420f8aaf0c7de5b1ba766d03ee6bdb9d4ca46df07bd07e3e98a25813
VI	VI/45	Blow-Ups	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/chapter.tex	44908	f1f2184f5335fc06481b497871553559d0b42827de9bff9998e4018dab008c02
VI	VI/46	Flabby Sheaves	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/chapter.tex	25751	3fe132658d5c14e50b05d0fc6c88f93398131ea6f22cf766a7f432344294156f
VI	VI/47	Čech Cohomology	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/chapter.tex	28735	a73f7437c366d1ee31f2aeeca130a43c59c4eb563f0312663b16bae32dfc8d5c
VI	VI/48	Exact Sequences and Cohomology	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/chapter.tex	32130	de1ad551e9c65a161ba2dfde2ba1c2afa3fe141652b5fcd2c6abc33b34497848
VI	VI/49	Basic Vanishing Results	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/chapter.tex	29261	82db52389203eb5e14923e6d3ba302b9070b72cf73e4e473247af88fd4aff852
VII	VII/01	Topological Manifolds	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch01_topological_manifolds/chapter.tex	28606	b51d19e4e8dc22ee014e1fa8ac206c183eb072096dd1fb7555ab27102308e2a3
VII	VII/02	Smooth Structures and Atlases	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch02_smooth_structures_and_atlases/chapter.tex	17726	3450b54f332d362bb7662f7e657f11517e2ac531102f945cabdfe0ab5d782fca
VII	VII/03	Smooth Maps and Diffeomorphisms	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch03_smooth_maps_and_diffeomorphisms/chapter.tex	15298	9eea4596fcf1a71b1c73dfc6d0861ceb1dc5e0301ac0ea0ef22ed80552390abd
VII	VII/04	Tangent Spaces	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch04_tangent_spaces/chapter.tex	19669	622c697f499d92724e514b9486f6a1ad1071cec8e8aeb0f23a3681d964364920
VII	VII/05	Cotangent Spaces	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch05_cotangent_spaces/chapter.tex	18656	c87f63bb2986036f560cdb5a00f2c1dbefd4d0c5d09c047df9b642c5cb26e445
VII	VII/06	Submanifolds and Products	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch06_submanifolds_and_products/chapter.tex	20836	732b0ac5e0d3bdeba4c24b36b71d4ac0aa8dc8efdbc6a529066e2e76a7175a43
VII	VII/07	Vector Bundles	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch07_vector_bundles/chapter.tex	23078	ecbe1c2e4143f72b8ff7c18190504f999807eb715c14418bec8c782914f8837c
VII	VII/08	Principal and Frame Bundles	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch08_principal_and_frame_bundles/chapter.tex	22748	77076ee37b735cc0bad8b4011649164ecabbe7f814e590fe0609c48f4aeb2fc5
VII	VII/09	Differential Forms	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch09_differential_forms/chapter.tex	20494	3615e2cf058e739b3f3c6e73e6c6fae1c767e0ea2811c754d2d3423c728c0f93
VII	VII/10	Orientation and Integration	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch10_orientation_and_integration/chapter.tex	24600	4146d3be7a34855d753a94ded9c8c474d5eb2579a1e90b7199f3f29e61af14e0
VII	VII/11	Stokes' Theorem	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch11_stokes_theorem/chapter.tex	20863	658a543d25340ad849fee6acdabf5594cb991c05bf71847e7ab4d902d8f791f9
VII	VII/12	Regular Curves	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch12_regular_curves/chapter.tex	20800	ce59e5538d5300c4c9c0b3414910ae40cb5b1680088c2d6f179f35b63bd3cd9a
VII	VII/13	Frenet Frames, Curvature and Torsion	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch13_frenet_frames_curvature_and_torsion/chapter.tex	20553	a73e0cd491493775770dee0ee56a07259b6b9f1b6f98faf6bf4a2d02e0d73b90
VII	VII/14	Regular Surfaces	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch14_regular_surfaces/chapter.tex	20841	452be239a07bddda9203b8b1d6f3f9fd4a4c7ab861a1ddadfdd89ec51f0e1d45
VII	VII/15	First and Second Fundamental Forms	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch15_first_and_second_fundamental_forms/chapter.tex	20649	6fc1e0614a1378e819ec10f6c49c0c0e4f6bc1ee1097e77d615943627d6f20de
VII	VII/16	The Gauss Map and Shape Operator	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch16_the_gauss_map_and_shape_operator/chapter.tex	18519	ceb228063c66c1cd6174e66496799ad0bdfa47d0b2c1aac2d01563db4f28a62c
VII	VII/17	Principal, Gaussian and Mean Curvature	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch17_principal_gaussian_and_mean_curvature/chapter.tex	16516	098e7d599f3ad75ddd85d695f3db9a828035fd4aa01c73489d060a54372d2d1f
VII	VII/18	Ruled and Developable Surfaces	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch18_ruled_and_developable_surfaces/chapter.tex	18640	1f2028bb2fb9b2cc83ec9aa0fe5324a6f141cc92da7394cd2d6eaaa5bc7105ce
VII	VII/19	Minimal Surfaces	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch19_minimal_surfaces/chapter.tex	18684	80bb85c8dbef6dc444fb2707d8abceb183ec1fd66e8d08ab803d8510feb203a1
VII	VII/20	Riemannian Metrics	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch20_riemannian_metrics/chapter.tex	19894	9e599c0dc6c7aff34df886a41087e5b7341a8a9e9230bd02cb7fea761f2d140f
VII	VII/21	Connections	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch21_connections/chapter.tex	19315	13b6a851f40a27dddf6d81f0738d1d807536b727b97b145adea4d76b019f2cf8
VII	VII/22	The Levi–Civita Connection	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch22_the_levi_civita_connection/chapter.tex	19395	f0a44ae7e61207ddbb879ae47de6541f168a1cdb5fbebcf0ae932a8e55b18861
VII	VII/23	Geodesics	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch23_geodesics/chapter.tex	20380	125166e034855757dfab4ec9a34c8e2e738f19fb0998c037c85a5fb6145effc3
VII	VII/24	Parallel Transport	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch24_parallel_transport/chapter.tex	19858	a32bba56ccddb962d3e736ec6fb23fe8c0851e052bb01d6f866f28ca69d0cd8e
VII	VII/25	Holonomy	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch25_holonomy/chapter.tex	24444	5558a6ce628bad55d390f06cebebbbe97046cff286d0356358ff76b6f19ea39f
VII	VII/26	The Riemann Curvature Tensor	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch26_the_riemann_curvature_tensor/chapter.tex	19188	24fa9226ab15ef922363dc36023ee60ab29c804651cb06525f9605b84bd91df5
VII	VII/27	Ricci and Scalar Curvature	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch27_ricci_and_scalar_curvature/chapter.tex	17415	8eab96a53a0038160d958dceecec8f0ae54a76c5fb49c11821dd5a99ee9f09ef
VII	VII/28	Weyl Curvature	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch28_weyl_curvature/chapter.tex	18366	f00b278e53a1fde573abd99fc4716cfda18b757ae29549287f8689a5978bb768
VII	VII/29	Indefinite Metrics	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch29_indefinite_metrics/chapter.tex	18722	46b348cecaf258377703edda1f99e21d2d421f2cf209e2c634e980a9dde19513
VII	VII/30	Riemannian versus Lorentzian Geometry	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch30_riemannian_versus_lorentzian_geometry/chapter.tex	18882	f86ae44093222e39009e5f873234a728db48a6851c3a4fe0d5e639245569e9d8
VII	VII/31	Hyperbolic Plane Models	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch31_hyperbolic_plane_models/chapter.tex	18802	a2b82c332c9ed47b597e4fa843c644f3bdcfb0273b7a39c77c04f080fcb92b16
VII	VII/32	The Poincaré Metric	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch32_the_poincar_metric/chapter.tex	16685	49366e9ad97fa722b71505347cb68334aa837aa221ed9ebfe6eec5fa783ee7b9
VII	VII/33	Möbius Transformations and PSL(2,R)	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch33_m_bius_transformations_and_psl_2_r/chapter.tex	17227	015ddd0f8cfd0c8c7089404edee6c2c662cf510ae734fec8087f86a03005c651
VII	VII/34	Hyperbolic Isometries	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch34_hyperbolic_isometries/chapter.tex	17648	4926f9fa28e68d71e11eaeeaea6e706dca2c8963dfbf9cac8d029ea877cdca19
VII	VII/35	Fuchsian Groups	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch35_fuchsian_groups/chapter.tex	20925	9a2b4a560514caf1c160a6c31c2cc8d15663ddabaefa935b1c0887adb9790e6b
VII	VII/36	Hyperbolic Three-Space and PSL(2,C)	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch36_hyperbolic_three_space_and_psl_2_c/chapter.tex	18711	0188c8115fb19493cee99cae4e6d4d726b8ebf9af6c62232dd5e3c67300c2b67
VII	VII/37	Kleinian Groups and Boundary Geometry	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch37_kleinian_groups_and_boundary_geometry/chapter.tex	20945	e952fc63b71d92cf4014cced8ce4a7ba399066d3bc76b98493bbae4baec269d0
VII	VII/38	Discrete Geodesic Problems	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch38_discrete_geodesic_problems/chapter.tex	26494	4149c9e928b19debd2b5e99b2298728c2b3f61a075d33224cbd2f2bf98971af3
VII	VII/39	Graph and Exact Mesh Geodesics	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch39_graph_and_exact_mesh_geodesics/chapter.tex	23883	9ed0e020d4097468a0bf8490136884e741b572644f59ff47f84880942c568ddc
VII	VII/40	The Heat Method	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch40_the_heat_method/chapter.tex	24175	3157ecb1a46fb36a25b9937044e5bfd8fa47376e6b768992efa9a9b8722b9e3e
VII	VII/41	Discrete Laplacians	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch41_discrete_laplacians/chapter.tex	27609	4b76efead526250a3ed401e204bedce3ab23bd2d4a376942b4d6d511fb80b8dd
VII	VII/42	Curvature Lines, Ridges and Valleys	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch42_curvature_lines_ridges_and_valleys/chapter.tex	31100	c85d06c22b701a6ae69f2886cf514c33c1fdfd62ed052e4d0af0ee3bfab83981
VIII	VIII/01	Homotopies of Maps	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch01_homotopies_of_maps/chapter.tex	24775	7aee5a5a210ad076aae0ad02feffdf2300a5c552e973a0be15c40c85d01f8f98
VIII	VIII/02	Homotopy Equivalence and Contractibility	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch02_homotopy_equivalence_and_contractibility/chapter.tex	24337	b446702d26f45b6bdbcb4ba527cc718bc99f36735b86452479d0762b348597c8
VIII	VIII/03	Degree of Maps	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch03_degree_of_maps/chapter.tex	22567	59231bade8bdb07ef1863de1985e27b05747ddeec31b3a20072905052e7af478
VIII	VIII/04	Spheres and Antipodal Maps	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	20532	5403bd40a510b633d2d0c0b9af789ddb94eb6a5b5cfc98ef75ac1bdee36b4919
VIII	VIII/05	Cell Attachments	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	23103	fb93be0aa8688bfbcbebe3e11bf0d5104a7561bdf29e778a127cdac3fdd82964
VIII	VIII/06	CW Complexes	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	21715	957ae835698d2c021b67f244cdd207d2f5dadcdb9fe284364dce75259c67fe74
VIII	VIII/07	Mapping Cones	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch07_mapping_cones/chapter.tex	22830	eea37a5a3b6e9d5cc50315de8b3f328cda25a8e04d8d3feb63ce2790c101c76c
VIII	VIII/08	Homotopic Attaching Maps	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch08_homotopic_attaching_maps/chapter.tex	26093	b2ccd5f081431fa4fc9dceb2ac4e61cd3e9b9197e58748e9c17d77eb6fe8b36a
VIII	VIII/09	Paths and Fundamental Groups	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch09_paths_and_fundamental_groups/chapter.tex	25154	14bc81b1d29f54a0508710ed72a6718dd382a90e969eb4089d7280f84939ba89
VIII	VIII/10	Covering Spaces	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	25623	fa1c0274c432eabebcd85bae0e16e60f55a39800b60d2fbcd419c88f22bcde7a
VIII	VIII/11	Lifting Properties	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	24767	d4ef9169d28186e47ca7a7e3bb9055a500ff2264735554c2b4dc8d5bbf822a9c
VIII	VIII/12	Deck Transformations and Group Actions	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex	25894	c19fcc5197945c08576c8f4734a00ba6fed1f58f7c087c5de06bf7d25e1a76e7
VIII	VIII/13	SU(2) to SO(3)	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch13_su2_to_so3/chapter.tex	21429	5d3c36294c97beef5b61dc99b5e231316dae8bf0ef91f8e1e74264121329a127
VIII	VIII/14	Free Groups and Covering Graphs	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch14_free_groups_and_covering_graphs/chapter.tex	22570	2270ca9b9f37f764cbfd8ba800a29dcbe3cb2feed9a81e2afe5a6bf39a3cb606
VIII	VIII/15	Simplicial Complexes	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch15_simplicial_complexes/chapter.tex	26221	4f44443bcb1c7028281d22a42111986f7a132942d7f12c76825c98411d568eb8
