volume	chapter_code	chapter_title	status	next_action	canonical_path	bytes	sha256
V	V/17	Associated Primes	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch17_associated_primes/chapter.tex	16313	8eea44a9a366337a53410d5b68726d513cbb008e6f45ff33be80672732bd8553
V	V/18	Completion and I-Adic Topology	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch18_completion_and_i_adic_topology/chapter.tex	15705	11276f4c7e402fc8f16bcc1f385a43d579067c3d00edc3e84d16d1de8ce4cdde
V	V/19	Integral Dependence	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch19_integral_dependence/chapter.tex	16525	6785c78bf7d2e7596985cbf6be9039d526844fa1d77be0b8bca6d7adb7a59316
V	V/20	Integral Closure and Normalization	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch20_integral_closure_and_normalization/chapter.tex	16301	c9d11ec383975d15fc4341491a479684716b0957861289ead446edb7f628a632
V	V/21	Valuation Rings	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch21_valuation_rings/chapter.tex	16174	738b97843b55c74c6e638c08b923f49737d5cc45261afda105d7b769556d2328
V	V/22	Chain Complexes	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch22_chain_complexes/chapter.tex	15336	04975c54809644b6366877d7d3192dfa8f6e42b758431006b11ba7d0b47acf64
V	V/23	Free Resolutions	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch23_free_resolutions/chapter.tex	15950	80bc1d412f014d6fbdb3d01b0f82bab936e512b641a4bd1f3c38004eebadf070
V	V/24	Syzygies	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch24_syzygies/chapter.tex	16157	f4433e12d40920c0dcec0b6d7219c9522b6acd6603dc1494fe571f9e66f9ec96
V	V/25	Minimal Resolutions	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch25_minimal_resolutions/chapter.tex	16793	4345cf643fff901f793de1081dd0517eb5c3fb2b90cc3d5c13be1861f0c34678
V	V/26	The Tor Functor	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch26_the_tor_functor/chapter.tex	16068	e6ce9d65f6f005c34001b4f96056c85535d7bea1897282567b38b08ef2bc9fe1
V	V/27	The Ext Functor	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch27_the_ext_functor/chapter.tex	16089	db15e362845f3d3b63f05cbe39f7b586272a36d8830d9f1f50b952c6bcf76d90
V	V/28	Derived-Functor Viewpoint	FROZEN	COMPLETE	books/vol05_commutative_algebra/chapters/ch28_derived_functor_viewpoint/chapter.tex	17362	b4e9172c636480e3a8f3bdeee3de4146aa9b0196684db987d7708eb3e37bb7a2
VI	VI/01	Algebraic Sets	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch01_algebraic_sets/chapter.tex	19326	9786ebe665ebafe33f957cb4fe9d6eb48d4c04a269fe45ea49f0807d327570f5
VI	VI/02	The Zariski Topology	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch02_zariski_topology/chapter.tex	18344	d49fbe8e4893d766aa54a113da2859eda2fa9ea94d692098633fef6c0344eb46
VI	VI/03	Coordinate Rings	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch03_coordinate_rings/chapter.tex	15917	046d3482ca67ed88fed7a898c010832599f3db432d164cc47996fa645ec12e01
VI	VI/04	Morphisms of Affine Algebraic Sets	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch04_morphisms_affine_algebraic_sets/chapter.tex	24486	19e9eae375f3cf45fd82c244e379fd75191e0b0d97d8ad5f0663ce5c0e45e3dc
VI	VI/05	Irreducibility, Components and Connectedness	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch05_irreducibility_components/chapter.tex	21695	73d2c68bcfca1236a046efd0e970f30310986985f9496cf7e3c64c5c96668a56
VI	VI/06	Prime Ideals as Geometric Points	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch06_prime_ideals_geometric_points/chapter.tex	18264	9f170257cd9cfc2abbf551e445eb7bde1f55a34e453fe8eeb667af975b06a692
VI	VI/07	The Spectrum of a Ring	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch07_spectrum_of_a_ring/chapter.tex	13655	7cfb9f85ff4e5837dd66b2f01d04124e7895db4c573f4a3e69bf1b73de228578
VI	VI/08	Basic Open Sets D(f)	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch08_basic_open_sets/chapter.tex	14193	77a0434bec51da024a5f35ba9fd220442bffa6cbb03f2ef8157786e3413720c2
VI	VI/09	Generic and Closed Points	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch09_generic_closed_points/chapter.tex	17429	d8d043baf83f932dc1ea6769660dbd6bc9641ab252ac985cbba5773027c1f625
VI	VI/10	Reduced and Nonreduced Geometry	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch10_reduced_nonreduced_geometry/chapter.tex	20580	4ce12a1aaca88794792608ea3518b1f5898c02eaf08bce3cd5ed0b240029eae8
VI	VI/11	Local Rings and Residue Fields	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch11_local_rings_residue_fields/chapter.tex	19314	07c9ddb70848a3fd0c9c58917bce97be74f210101b0018b8871a2f4305e4c805
VI	VI/12	Presheaves	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch12_presheaves/chapter.tex	16426	4548c3f6e4fd5422afa9601bbfc7f83a05cedb25d2fa5012b768596c79834055
VI	VI/13	Sheaves and Stalks	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch13_sheaves_stalks/chapter.tex	17451	f66d1c841520f69706517a4b131026132dd746890266784ffe2700ed8ae03ad8
VI	VI/14	Sheafification	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch14_sheafification/chapter.tex	19970	734419960072c31d23e2b267d0614cf1b6e2f56eb6f38537cc0a894239baffff
VI	VI/15	Kernels, Images and Quotients of Sheaves	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch15_kernels_images_quotients/chapter.tex	13762	5e0c0b4de56828d39c22d1cd359e6e78cdaf4a038def2ec2e0920074545dd531
VI	VI/16	Exact Sequences of Sheaves	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch16_exact_sequences_sheaves/chapter.tex	10964	92381527fa7e45283a3f388d60d68a6b2356056fac1049abeae791ceae803758
VI	VI/17	The Structure Sheaf	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch17_structure_sheaf/chapter.tex	12316	ea7da21568d28f1382965e3df471e89a8c54b638e2a1cd61ec08baec2d74bb8b
VI	VI/18	Affine Schemes	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch18_affine_schemes/chapter.tex	12668	8c201d861547115c34a01cebe734d31ed17587d9ef330c29433963d38118342f
VI	VI/19	Morphisms of Affine Schemes	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch19_morphisms_affine_schemes/chapter.tex	13744	1ca8db8551b5b34c2145cda6d89070c9a3da19fdb952a9a459ee2365479c8a8f
VI	VI/20	Gluing Affine Schemes	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch20_gluing_affine_schemes/chapter.tex	12227	55fe340896f144264a2090741b9acebe76228496f782b3216ddcf4decdf82975
VI	VI/21	Schemes and Their Points	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch21_schemes_and_points/chapter.tex	10382	db8187baa006fe6db77dc2d129cbc1bc26d87a8a8538569508980833c5f46183
VI	VI/22	Open and Closed Subschemes	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch22_open_closed_subschemes/chapter.tex	9183	904679af3fc340632144b0474bdd5206a9270f9b67e4b39ee2d7aff0cdf6c621
VI	VI/23	Fiber Products	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/chapter.tex	9683	f2529874be24c597e62596a3ccd8028df86d353a2467bc099dd0e34f661ee3c1
VI	VI/24	Base Change	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch24_base_change/chapter.tex	9277	0ba21cf6ac50ab9602d55a7c71e9325e130ae26046f6a70035bb9c0890a7b200
VI	VI/25	Fibers and Geometric Fibers	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/chapter.tex	9601	cad344a5691327b451dd356f3b520e160b7b081a8e5bb8fb7ea0c6471790a471
VI	VI/26	Finite-Type and Noetherian Morphisms	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch26_finite_type_noetherian_morphisms/chapter.tex	11085	329f0d5d062b43a8facda200b3024d1093445d1ea4227fdf3681a761d6c346af
VI	VI/27	Integral Schemes and Function Fields	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch27_integral_schemes_function_fields/chapter.tex	10442	1284156bf4c01618e50a5729fd89636fa0386aaf3ce71d20e95161f15b69e0a6
VI	VI/28	Normalization	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch28_normalization/chapter.tex	9738	a25b20fcf743b24cb9bd05720787075cc76341db0b232c306719ba0e75546b36
VI	VI/29	Krull Dimension	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch29_krull_dimension/chapter.tex	9481	fe4ee11af3a3512ddadd6879735ed7009dac6fd7a3cb65f08561710678a23d38
VI	VI/30	Dimension of Schemes	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch30_dimension_of_schemes/chapter.tex	9933	a8f424b60c324a82cfdc3003f1084a6d5229cee22576b9cf5df1e59510ef7b27
VI	VI/31	Codimension	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch31_codimension/chapter.tex	13328	60de110395d8d66048bfaa004dfa8644ada390ae5fb5d75b57908362c755927a
VI	VI/32	Tangent Spaces and Local Geometry	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/chapter.tex	15042	cf89c379b93f281a31778c5c6715cf4fb292bfdd52be04b0452df1b4b6a065dd
VI	VI/33	Graded Rings	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/chapter.tex	14358	451c4403952882be9623271364dd48ee4e29c413bd870cf97c5f3e3b75b34079
VI	VI/34	Proj	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/chapter.tex	13393	fa312e68ef505919943e50b39b6bdb3be87b9de3ce35c3b508acadd7d30e2c07
VI	VI/35	Projective Space	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch35_proj/chapter.tex	18338	da0437b3e75c87836ca2f5515a310c34fdd0859a1ec818ffa11ffcdfa7883697
VI	VI/36	Projective Schemes	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch36_projective_space/chapter.tex	18054	a2c094030d807f7a8982105f86416b581cfc4169695202360bb80159933d1381
VI	VI/37	Projective Morphisms and Closed Embeddings	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/chapter.tex	17758	38a8c400abe7103818c47530bdda8ac49fad63b0daf43326864bca1768b5663e
VI	VI/38	Coherent and Quasi-Coherent Sheaves	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/chapter.tex	21668	96f6ec34949e72b5b30a565acd5295c9afc5a91ef01c1c4b14cfccba6e449cac
VI	VI/39	Weil Divisors	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/chapter.tex	31975	d4dde2dce3f0c99216d8e202670e1da63e41b3f399aed27dc382e1409414d553
VI	VI/40	Cartier Divisors	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/chapter.tex	33974	1e7d089e5d0e747154ae47c502b445e392b67a30385b5907afa15527a04dced0
VI	VI/41	Divisor Class Groups	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch41_divisor_class_groups/chapter.tex	34864	7a5786f66bd8a5322d8b83cd3088eb17236f608c66be1176d9b8c234f5510bd1
VI	VI/42	Line Bundles and Picard Groups	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch42_line_bundles_and_picard_groups/chapter.tex	32531	5a4b27c7277e2f159ef7d7365a1e81898b26d1524db9d96666da90ab0129f29e
VI	VI/43	Plane Cubics	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch43_plane_cubics/chapter.tex	31832	6d06bbb086fac2af8cb25556cb02d152b5b1609a207adce588cbcea872039a70
VI	VI/44	Cremona Transformations	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch44_cremona_transformations/chapter.tex	32587	54e448fd79b55d23ed7ee68b074d9db469bc027cfb28efce0763a82b2fe7f0d2
VI	VI/45	Blow-Ups	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch45_blow_ups/chapter.tex	36685	c9baf5b5a4e471803e49bc8cba9ca5047f6500becde53b8e661d7bfe8e3e130f
VI	VI/46	Flabby Sheaves	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/chapter.tex	18158	09ccf9d5580dba0c5905b2cd55dc667116a0fcad90a662aa65ac1afe74f364ff
VI	VI/47	Čech Cohomology	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/chapter.tex	20770	ab635eb45fcb646423c4af72d247ba53f3aa4a28600f0076a51d3ec82f6367eb
VI	VI/48	Exact Sequences and Cohomology	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/chapter.tex	23856	8c9166ec310e1777db08b23180a75b29217379f96293c02e525fd71fc5ff7adb
VI	VI/49	Basic Vanishing Results	FROZEN	COMPLETE	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/chapter.tex	21085	194c3286ebb47768a95c63a7355ea002516fbe2abb2d24d1a6f51dd04c63f5f5
VII	VII/01	Topological Manifolds	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch01_topological_manifolds/chapter.tex	27982	24ad83f4605259e7570993f30ca01fe4c86465020c550cd245b2878eb910b137
VII	VII/02	Smooth Structures and Atlases	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch02_smooth_structures_and_atlases/chapter.tex	17150	627a7078d0d1fc5c91a4e06104c2577011b791e18c6a20ef951a8229249b9e9a
VII	VII/03	Smooth Maps and Diffeomorphisms	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch03_smooth_maps_and_diffeomorphisms/chapter.tex	14722	320caaac126d9648a94642ec5944195e6c1bbd8c01db875dde45757858b9d719
VII	VII/04	Tangent Spaces	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch04_tangent_spaces/chapter.tex	19093	64d8cea0fbc908206e85c7eee69e007938d599ba307ce275fc37cd9e4955825e
VII	VII/05	Cotangent Spaces	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch05_cotangent_spaces/chapter.tex	18080	454c6d3bfdb95d75d479d62bf78b87dd6a6cf110aac7d06f7cbd3b8fec6a0356
VII	VII/06	Submanifolds and Products	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch06_submanifolds_and_products/chapter.tex	20260	d47be8e2cd1f51a5d76057e1fe4867423c52c04aae895eea76003bd7881a38b7
VII	VII/07	Vector Bundles	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch07_vector_bundles/chapter.tex	22502	e383b178d1b3be09605835d75118aed8b233bd8e2e326832e406f9818cbd6ba9
VII	VII/08	Principal and Frame Bundles	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch08_principal_and_frame_bundles/chapter.tex	22172	a99f6c407d89b904e04781fd3fd680885570d60b0e401c8b73e3b3eed4953bfc
VII	VII/09	Differential Forms	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch09_differential_forms/chapter.tex	19918	5f79841b1be3ce935b34470a955c839565991289673f3004d47c1a1530e90c5b
VII	VII/10	Orientation and Integration	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch10_orientation_and_integration/chapter.tex	23990	93d17f7c91518e4242aee21edcc0f35b39743853376c8d70a3905bcdb2efd990
VII	VII/11	Stokes' Theorem	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch11_stokes_theorem/chapter.tex	20287	4f0e473b8fc0d27ed3bb9ab7e0ce3989d7a9fbabaac5fef9103a9c1b2a19a855
VII	VII/12	Regular Curves	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch12_regular_curves/chapter.tex	20224	a63c8cd93fede2d801f0b5f967ecefcd9c965355315ba37c64ff46976b0a0e9e
VII	VII/13	Frenet Frames, Curvature and Torsion	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch13_frenet_frames_curvature_and_torsion/chapter.tex	19977	522f50e424e30667cfc092c300fb79964857c5147894e6d7ed29f021b5233517
VII	VII/14	Regular Surfaces	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch14_regular_surfaces/chapter.tex	20265	ce1f9cc81a7f653736e7e740960d8fce09375a83b484823354cc6975f37aec53
VII	VII/15	First and Second Fundamental Forms	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch15_first_and_second_fundamental_forms/chapter.tex	20073	018b6be3fd53cb544287afc376bc3c7d53394958db93df36902761fbc57018c8
VII	VII/16	The Gauss Map and Shape Operator	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch16_the_gauss_map_and_shape_operator/chapter.tex	17943	0c9e310977120843dc9e0bf68c121e1acd2253f56dfb4ae4caf8c9c9df3b8eb5
VII	VII/17	Principal, Gaussian and Mean Curvature	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch17_principal_gaussian_and_mean_curvature/chapter.tex	15940	b2cab3a4e7c47d8aa367156b0e016568b51fa73e3104e1dbdf542080c551d5ee
VII	VII/18	Ruled and Developable Surfaces	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch18_ruled_and_developable_surfaces/chapter.tex	18064	ea0e64af2ccb5d6833bc296917fcca97f80581b5f6b6532f7d08d26a3757b159
VII	VII/19	Minimal Surfaces	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch19_minimal_surfaces/chapter.tex	18108	d444b52a7ded7b775d18aa0f35da79410910dc6c0d61a34cce9a9e940a6f9998
VII	VII/20	Riemannian Metrics	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch20_riemannian_metrics/chapter.tex	17780	033eb5724f765746b4ff65fb3982e7c1bd9db24f6b35a7b66944f1cd6fc7de0c
VII	VII/21	Connections	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch21_connections/chapter.tex	18739	e0d06886d32d069e7797b7f5acee0f61574ab5dd14d0b53d45008834cb0781e6
VII	VII/22	The Levi–Civita Connection	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch22_the_levi_civita_connection/chapter.tex	18819	798a27f9dccbdd27a843b880f4b328e529ead5cc313de737c34f3818ea33888e
VII	VII/23	Geodesics	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch23_geodesics/chapter.tex	18417	7afce21768a3ae886ad8bb786c12d4d71cbd5706c7017ce31e493eceb7401d72
VII	VII/24	Parallel Transport	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch24_parallel_transport/chapter.tex	19282	1a73db0f247c9aa9b9bbd88eeaf2a64fbad7091fc898d9598594e9b707d31d8a
VII	VII/25	Holonomy	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch25_holonomy/chapter.tex	23852	d9a2253c94a9d099d2c50088b67924fa803460a34964bfb996a1fe217253d381
VII	VII/26	The Riemann Curvature Tensor	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch26_the_riemann_curvature_tensor/chapter.tex	18612	e6f392e05931d0a9693d409a4844c6b844ee3d7c67ca64bfe78f97422f006edb
VII	VII/27	Ricci and Scalar Curvature	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch27_ricci_and_scalar_curvature/chapter.tex	16839	7d726629c3bfdd29fe864d3e9515d3f7f782a4489b07843e6ee4aa37c5390713
VII	VII/28	Weyl Curvature	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch28_weyl_curvature/chapter.tex	17790	91cf2d245edc2cf540e56e7494e61db49f8aced969a0d1c33b2ab7ca746d7a5e
VII	VII/29	Indefinite Metrics	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch29_indefinite_metrics/chapter.tex	18146	d8ce23a9123e167c3f6b5a5dbe88adf13a869d7b647f4fe2a45de593d25f0ea2
VII	VII/30	Riemannian versus Lorentzian Geometry	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch30_riemannian_versus_lorentzian_geometry/chapter.tex	18306	1b6a0a1ca24b0c50e058a20e924e017641de6d10f150e26626051f28f78bc978
VII	VII/31	Hyperbolic Plane Models	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch31_hyperbolic_plane_models/chapter.tex	18226	670769c98435e0b56d233a919b50a6f2ad86b433208501e86b416cdae68a53d3
VII	VII/32	The Poincaré Metric	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch32_the_poincar_metric/chapter.tex	16109	f405f0afe87d2ae4115fac8d2a793b384175406b79e71d536acc3a69e24a59b4
VII	VII/33	Möbius Transformations and PSL(2,R)	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch33_m_bius_transformations_and_psl_2_r/chapter.tex	16651	e9d3e4323b738801c2a1d298ffc648287b80fe532ae5177b99e45cdcfbae1fa1
VII	VII/34	Hyperbolic Isometries	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch34_hyperbolic_isometries/chapter.tex	17072	859ee83f12184429bd290579adfcf5f157a8c13a27b362aa7f25b07af3208ab1
VII	VII/35	Fuchsian Groups	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch35_fuchsian_groups/chapter.tex	20349	8ce74ce530265b1be1c60cc146445ce07af11a6c94782e5d7dfe0df6d1b51979
VII	VII/36	Hyperbolic Three-Space and PSL(2,C)	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch36_hyperbolic_three_space_and_psl_2_c/chapter.tex	18135	4a5480af284412ad0c9b5fa43e61ed5bbc95bd9e17edc019e4ba127429fb5451
VII	VII/37	Kleinian Groups and Boundary Geometry	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch37_kleinian_groups_and_boundary_geometry/chapter.tex	20369	bc8bd789dc86710965f911998f66c3a66b0ea094f65647fc8be5b31627467633
VII	VII/38	Discrete Geodesic Problems	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch38_discrete_geodesic_problems/chapter.tex	24461	8193aec08ac0fd6774e93ae94f21b1ef01d3fef67a7dc50267a13251bd7fae6c
VII	VII/39	Graph and Exact Mesh Geodesics	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch39_graph_and_exact_mesh_geodesics/chapter.tex	23307	4f22af8683592214a54e30a6ad6859b24bd7700adbe9c781f31a608462a4a3af
VII	VII/40	The Heat Method	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch40_the_heat_method/chapter.tex	22224	73256df2ec6c14a09dc460146657c35a8fb0558630d5632deb0c2ea782b3301a
VII	VII/41	Discrete Laplacians	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch41_discrete_laplacians/chapter.tex	25590	87b8523a93a9b513581a897e9715de40f201e4a1b8e2aa44cc082082066fb270
VII	VII/42	Curvature Lines, Ridges and Valleys	FROZEN	COMPLETE	books/vol07_differential_geometry/chapters/ch42_curvature_lines_ridges_and_valleys/chapter.tex	29046	09ec65db5f4ced362c655037e15ee16613bc1bcd7c47585ddbfa4a4487cb3895
VIII	VIII/01	Homotopies of Maps	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch01_homotopies_of_maps/chapter.tex	20094	7e4d9212d9e8741b29f59b384fb7a63c0179ca9d87212db58fbced0c9de03348
VIII	VIII/02	Homotopy Equivalence and Contractibility	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch02_homotopy_equivalence_and_contractibility/chapter.tex	19828	2d17ae35a3632bd45441a5269cf213d8c57eb8023d187b5013ca00ff7e8c1011
VIII	VIII/03	Degree of Maps	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch03_degree_of_maps/chapter.tex	17989	9978e016a71e47c6b0fa2de35b9caf4e92f637cb6c203e71c944da89d92b55ff
VIII	VIII/04	Spheres and Antipodal Maps	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex	16108	1b9912fff768c08863ae85aaafe788e54b9ebe9256afda7aa8d0c8938a78cffe
VIII	VIII/05	Cell Attachments	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex	18800	15dab937ac13c87d839f4ec1bf9dea80755fc563a3e045a4984d11a7a825abd3
VIII	VIII/06	CW Complexes	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex	17531	ccb4232c8296fcc09a5df86f51adc83632a906cb9f96fff3be66b707d9dfb59c
VIII	VIII/07	Mapping Cones	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch07_mapping_cones/chapter.tex	18463	382a9703e66e81550fdbf3854c853590253797bac3f248d84c1a19bd78ef9315
VIII	VIII/08	Homotopic Attaching Maps	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch08_homotopic_attaching_maps/chapter.tex	21506	2c4e1f1eb2ee065fcdbae7cea9b11aa43ac0f2dfe307b4b2d7a19385438969be
VIII	VIII/09	Paths and Fundamental Groups	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch09_paths_and_fundamental_groups/chapter.tex	20812	7250a9c4669eac7b8868e096b90be5373434b1d11db025bc7a4253b501071bc0
VIII	VIII/10	Covering Spaces	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	21268	ed5290a7acba4d1860125f1b6ff24ba8169bab61110f6141ff21dc89c3d4a983
VIII	VIII/11	Lifting Properties	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	20176	a81c06d6a5dc699eedcb41584d7be7b40c0beafc1acc8fb384b366479f1fa6c0
VIII	VIII/12	Deck Transformations and Group Actions	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex	21480	cbb61440ec0ca07cc6cd1c918c6027968f4938d3dff0f8ea29b01cef7b94ca66
VIII	VIII/13	SU(2) to SO(3)	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch13_su2_to_so3/chapter.tex	16959	ebac6c90fb6c5bd9dd3c8a3f28f619c31788b1123054174a4024840a5c5f5505
VIII	VIII/14	Free Groups and Covering Graphs	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch14_free_groups_and_covering_graphs/chapter.tex	18028	99d9f62f31cb00ba390704b0062b82d8c85e7bacfed0423ecd6f996a464caf9b
VIII	VIII/15	Simplicial Complexes	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch15_simplicial_complexes/chapter.tex	21741	9a9f88fd39989c780fae705259424db78fbf173d5ca3cbe7da6ecec210dff936
VIII	VIII/16	Chain Complexes	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch16_chain_complexes/chapter.tex	19426	e104037247ae54112ee8538cfa18e1c4ffa67b7f29b7a8290dfd4e26070e5f79
